date,location,state,category_de,description,source
2016-09-22,Chemnitz,Sachsen,Sonstige Angriffe,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage zu Übergriffen auf Asylsuchende und ihre Unterkünfte geht hervor, dass die zuständige Polizeidirektion wegen Volksverhetzung ermittelt und diesen Vorfall als “politisch motivierte Kriminalität – rechts” einordnet.
	 ",http://dip21.bundestag.de/dip21/btd/18/112/1811298.pdf
2016-09-23,Hannover,Niedersachsen,Sonstige Angriffe,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage zu Übergriffen auf Asylsuchende und ihre Unterkünfte geht hervor, dass die zuständige Polizeidirektion wegen Volksverhetzung ermittelt und diesen Vorfall als “politisch motivierte Kriminalität – rechts” einordnet.
	 ",http://dip21.bundestag.de/dip21/btd/18/112/1811298.pdf
2016-09-23,Mönchengladbach,Nordrhein-Westfalen,Sonstige Angriffe,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage mit dem Titel “Übergriffe auf Flüchtlingsunterkünfte” geht hervor, dass die zuständige Polizeidirektion wegen öffentlicher Aufforderung zu Straftaten ermittelt und diesen Vorfall als “politisch motivierte Kriminalität – rechts” einordnet.",http://dip21.bundestag.de/dip21/btd/18/102/1810213.pdf
2016-09-23,Köln,Nordrhein-Westfalen,Sonstige Angriffe,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage zu Übergriffen auf Asylsuchende und ihre Unterkünfte geht hervor, dass die zuständige Polizeidirektion wegen einer Beleidigung ermittelt und diesen Vorfall als “politisch motivierte Kriminalität – rechts” einordnet.
	 ",http://dip21.bundestag.de/dip21/btd/18/112/1811298.pdf
2016-09-23,Offenbach am Main,Hessen,Sonstige Angriffe,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage zu Übergriffen auf Asylsuchende und ihre Unterkünfte geht hervor, dass die zuständige Polizeidirektion wegen Volksverhetzung ermittelt und diesen Vorfall als “politisch motivierte Kriminalität – rechts” einordnet.
	 ",http://dip21.bundestag.de/dip21/btd/18/112/1811298.pdf
2016-09-23,Niestetal,Hessen,Sonstige Angriffe,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage zu Übergriffen auf Asylsuchende und ihre Unterkünfte geht hervor, dass die zuständige Polizeidirektion wegen Bedrohung ermittelt und diesen Vorfall als “politisch motivierte Kriminalität – rechts” einordnet.
	 ",http://dip21.bundestag.de/dip21/btd/18/112/1811298.pdf
2016-09-23,Ingersheim,Baden-Württemberg,Sonstige Angriffe,Unbekannte haben in der Nacht auf ein Gebäude in der Nachbarschaft einer Asylunterkunft mehrere Hakenkreuze gesprüht.,"http://www.swp.de/bietigheim/lokales/landkreis_ludwigsburg/Hakenkreuze-nahe-eines-Fluechtlingshauses;art1188794,4019114"
2016-09-23,Schongau,Bayern,Sonstige Angriffe,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage zu Übergriffen auf Asylsuchende und ihre Unterkünfte geht hervor, dass die zuständige Polizeidirektion wegen Volksverhetzung ermittelt und diesen Vorfall als “politisch motivierte Kriminalität – rechts” einordnet.
	 ",http://dip21.bundestag.de/dip21/btd/18/112/1811298.pdf
2016-09-23,Saarbrücken,Saarland,Sonstige Angriffe,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage zu Übergriffen auf Asylsuchende und ihre Unterkünfte geht hervor, dass die zuständige Polizeidirektion wegen Verwendens von Kennzeichen verfassungswidriger Organisationen an einer Asylunterkunft ermittelt und diesen Vorfall als “politisch motivierte Kriminalität – rechts” einordnet.
	 ",http://dip21.bundestag.de/dip21/btd/18/112/1811298.pdf
2016-09-23,Brandenburg,Brandenburg,Sonstige Angriffe,"In mehreren Gemeinden im Westen Brandenburgs wurden in der Nacht in einer offenbar koordinierten Aktion flüchtlingsfeindliche Plakate und weitere rechte Parolen geklebt, unter anderem mit den Aufschriften ""Bitte flüchten Sie weiter! Es gibt hier nichts zu wohnen!"" und ""Refugees not welcome"". Betroffen sind mehrere Parteiplakate, vor allem aber Ortsschilder in den Landkreisen Potsdam, Potsdam-Mittelmark, Brandenburg/Havel, das Havelland und Ostprignitz-Ruppin bis hinauf zur Prignitz. Allein in den Landkreisen Prignitz und Ostprignitz-Ruppin sind am Morgen mindestens 60 Ortsschilder festgestellt worden, die in der Nacht überklebt wurden. Wie viele Ortsschilder im Havelland und in Potsdam-Mittelmark, darunter in Werder (Havel), betroffen sind, ist noch unklar. Nach bisherigem Überschlag muss laut Polizei von fast hundert Fällen ausgegangen werden.
 Zeitgleich wurden auch in vielen Gemeinden im Norden Sachsen-Anhalts die gleichen Parolen angebracht.",http://www.pnn.de/brandenburg-berlin/1116126/
2016-09-23,Pritzwalk,Brandenburg,Sonstige Angriffe,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage mit dem Titel “Übergriffe auf Flüchtlingsunterkünfte” geht hervor, dass die zuständige Polizeidirektion wegen Sachbeschädigung an einer Asylunterkunft ermittelt und diesen Vorfall als “politisch motivierte Kriminalität – rechts” einordnet.",http://dip21.bundestag.de/dip21/btd/18/102/1810213.pdf
2016-09-23,Spremberg,Brandenburg,Tätlicher Übergriff/Körperverletzung,"Zwei Rechte greifen einen 13-jährigen Syrer aus rassistischen Gründen in der Nähe des Busbahnhofes an.
 
Aus der Antwort der Bundesregierung auf eine Kleine Anfrage mit dem Titel “Übergriffe auf Flüchtlingsunterkünfte” geht hervor, dass die zuständige Polizeidirektion wegen Körperverletzung ermittelt und diesen Vorfall als “politisch motivierte Kriminalität – rechts” einordnet.","http://www.opferperspektive.de/rechte-angriffe/chronologie-rechter-angriffe/spremberg-18
http://dip21.bundestag.de/dip21/btd/18/102/1810213.pdf"
2016-09-23,Dresden,Sachsen,Sonstige Angriffe,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage mit dem Titel “Übergriffe auf Flüchtlingsunterkünfte” geht hervor, dass die zuständige Polizeidirektion wegen öffentlicher Aufforderung zu Straftaten ermittelt und diesen Vorfall als “politisch motivierte Kriminalität – rechts” einordnet.",http://dip21.bundestag.de/dip21/btd/18/102/1810213.pdf
2016-09-23,Arendsee,Sachsen-Anhalt,Sonstige Angriffe,"In mehreren Gemeinden im Norden Sachsen-Anhalts wurden in der Nacht in einer offenbar koordinierten Aktion flüchtlingsfeindliche Plakate und weitere rechte Parolen geklebt, unter anderem mit den Aufschriften ""Bitte flüchten Sie weiter! Es gibt hier nichts zu wohnen!"" und ""Refugees not welcome"". Betroffen mehrere Parteiplakate, vor allem jedoch Ortsschilder in den Orten Arendsee, Kläden, Ritzleben, Pretzier, Salzwedel, Niephagen, Lagendorf und Diesdorf.
 Zeitgleich wurden auch in vielen Gemeinden im Land Brandenburg die gleichen Parolen angebracht.",http://www.az-online.de/altmark/salzwedel/fremdenfeindliche-plakate-angebracht-6778422.html
2016-09-23,Bad Salzungen,Thüringen,Tätlicher Übergriff/Körperverletzung,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage zu Übergriffen auf Asylsuchende und ihre Unterkünfte geht hervor, dass die zuständige Polizeidirektion wegen gefährlicher Körperverletzung ermittelt und diesen Vorfall als “politisch motivierte Kriminalität – rechts” einordnet. Wie viele Verletzte es gab, ist den Angaben nicht zu entnehmen.
	 ",http://dip21.bundestag.de/dip21/btd/18/112/1811298.pdf
2016-09-24,Datteln,Nordrhein-Westfalen,Sonstige Angriffe,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage mit dem Titel “Übergriffe auf Flüchtlingsunterkünfte” geht hervor, dass die zuständige Polizeidirektion wegen Volksverhetzung ermittelt und diesen Vorfall als “politisch motivierte Kriminalität – rechts” einordnet.",http://dip21.bundestag.de/dip21/btd/18/102/1810213.pdf
2016-09-24,Versmold,Nordrhein-Westfalen,Sonstige Angriffe,"Drei Männer im Alter von 18, 20 und 27 Jahren fuhren am Abend mehrfach in einem Auto an einer Asylunterkunft vorbei und warfen mit Eiern auf das Gelände. Ein Kind wurde von einem Ei getroffen, aber laut Polizei nicht verletzt.",http://www.noz.de/deutschland-welt/nordrhein-westfalen/artikel/780908/drei-maenner-werfen-in-versmold-eier-auf-fluechtlinge
2016-09-24,Remseck am Neckar,Baden-Württemberg,Sonstige Angriffe,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage zu Übergriffen auf Asylsuchende und ihre Unterkünfte geht hervor, dass die zuständige Polizeidirektion wegen Volksverhetzung ermittelt und diesen Vorfall als “politisch motivierte Kriminalität – rechts” einordnet.
	 ",http://dip21.bundestag.de/dip21/btd/18/112/1811298.pdf
2016-09-24,Perleberg,Brandenburg,Sonstige Angriffe,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage mit dem Titel “Übergriffe auf Flüchtlingsunterkünfte” geht hervor, dass die zuständige Polizeidirektion wegen einer Beleidigung ermittelt und diesen Vorfall als “politisch motivierte Kriminalität – rechts” einordnet.",http://dip21.bundestag.de/dip21/btd/18/102/1810213.pdf
2016-09-24,Perleberg,Brandenburg,Tätlicher Übergriff/Körperverletzung,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage mit dem Titel “Übergriffe auf Flüchtlingsunterkünfte” geht hervor, dass die zuständige Polizeidirektion wegen Körperverletzung ermittelt und diesen Vorfall als “politisch motivierte Kriminalität – rechts” einordnet. Wie viele Verletzte es gab, ist den Angaben nicht zu entnehmen.",http://dip21.bundestag.de/dip21/btd/18/102/1810213.pdf
2016-09-24,Schwedt,Brandenburg,Tätlicher Übergriff/Körperverletzung,"Zwei aus Syrien geflüchtete Jugendliche im Alter von 17 und 18 Jahren waren am Abend in der Stadt unterwegs, als sie auf eine Gruppe von Männern stießen, die umgehend mit Fäusten auf die beiden eingeprügelt und sie auch getreten haben sollen. Danach flüchteten die ANgreifer. Die Polizei konnte einen mutmaßlichen Täter feststellen. Er ist der Polizei bereits wegen anderer Delikte bekannt.
 
Aus der Antwort der Bundesregierung auf eine Kleine Anfrage zu Übergriffen auf Asylsuchende und ihre Unterkünfte geht hervor, dass die zuständige Polizeidirektion wegen gefährlicher Körperverletzung ermittelt und diesen Vorfall als “politisch motivierte Kriminalität – rechts” einordnet. Wie viele Verletzte es gab, ist den Angaben nicht zu entnehmen.
	 ","http://www.rbb-online.de/politik/thema/fluechtlinge/brandenburg/2016/09/zwei-syrische-jugendliche-in-schwedt-verpruegelt.html
http://dip21.bundestag.de/dip21/btd/18/112/1811298.pdf"
2016-09-24,Schwedt,Brandenburg,Tätlicher Übergriff/Körperverletzung,"Zwei aus Syrien geflüchtete Jugendliche im Alter von 17 und 18 Jahren waren am Abend in der Stadt unterwegs, als sie auf eine Gruppe Deutscher stießen. Die Männer sollen umgehend mit Fäusten auf die beiden eingeprügelt und sie getreten haben. Am Ende warfen sie laut Polizei Fahrräder auf sie. Eine Augenzeugin, die den Vorfall beobachtete und die Angreifer ansprach, soll laut Polizei von den Tätern bedroht und beschimpft worden sein. Danach flüchteten die Männer. Bislang ist einer der mutmaßlichen Täter identifiziert worden. Der 33-Jährige aus Schwedt sei der Polizei bereits wegen anderer Delikte bekannt. Die Polizei ermittelt gegen ihn und weitere Mitglieder der Gruppe wegen gefährlicher Körperverletzung.
 
Aus der Antwort der Bundesregierung auf eine Kleine Anfrage mit dem Titel “Übergriffe auf Flüchtlingsunterkünfte” geht hervor, dass die zuständige Polizeidirektion wegen gefährlicher Körperverletzung ermittelt und diesen Vorfall als “politisch motivierte Kriminalität – rechts” einordnet.","http://www.rbb-online.de/politik/thema/fluechtlinge/brandenburg/2016/09/zwei-syrische-jugendliche-in-schwedt-verpruegelt.html
http://dip21.bundestag.de/dip21/btd/18/102/1810213.pdf"
2016-09-24,Schlema,Sachsen,Sonstige Angriffe,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage mit dem Titel “Übergriffe auf Flüchtlingsunterkünfte” geht hervor, dass die zuständige Polizeidirektion wegen Sachbeschädigung an einer Asylunterkunft ermittelt und diesen Vorfall als “politisch motivierte Kriminalität – rechts” einordnet.",http://dip21.bundestag.de/dip21/btd/18/102/1810213.pdf
2016-09-24,Schneeberg,Sachsen,Sonstige Angriffe,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage zu Übergriffen auf Asylsuchende und ihre Unterkünfte geht hervor, dass die zuständige Polizeidirektion wegen Sachbeschädigung ermittelt und diesen Vorfall als “politisch motivierte Kriminalität – rechts” einordnet.
	 ",http://dip21.bundestag.de/dip21/btd/18/112/1811298.pdf
2016-09-24,Gröbzig,Sachsen-Anhalt,Tätlicher Übergriff/Körperverletzung,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage zu Übergriffen auf Asylsuchende und ihre Unterkünfte geht hervor, dass die zuständige Polizeidirektion wegen gefährlicher Körperverletzung ermittelt und diesen Vorfall als “politisch motivierte Kriminalität – rechts” einordnet. Wie viele Verletzte es gab, ist den Angaben nicht zu entnehmen.
	 ",http://dip21.bundestag.de/dip21/btd/18/112/1811298.pdf
2016-09-24,Oschersleben,Sachsen-Anhalt,Sonstige Angriffe,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage zu Übergriffen auf Asylsuchende und ihre Unterkünfte geht hervor, dass die zuständige Polizeidirektion wegen eines besonder schweren Fall des Landfriedensbruchs ermittelt und diesen Vorfall als “politisch motivierte Kriminalität – rechts” einordnet.
	 ",http://dip21.bundestag.de/dip21/btd/18/112/1811298.pdf
2016-09-24,Hildburghausen,Thüringen,Sonstige Angriffe,Unbekannte haben in der Nacht einen Stein durch eine Scheibe einer Asylunterkunft geworfen. Verletzt wurde niemand.,"http://www.insuedthueringen.de/lokal/hildburghausen/hildburghausen/Steinwurf-gegen-Fluechtlingsheim-in-der-Kreisstadt;art83436,5105737"
2016-09-24,Gößnitz,Thüringen,Sonstige Angriffe,"Unbekannte habe in der Nacht eine Scheibe an einem Wohnhaus beschädigt, in dem Asylsuchende untergebracht sind. Zudem wurden mehrere Aufkleber mit rassistischem Inhalt an dem Gebäude angebracht.",http://www.lvz.de/Region/Altenburg/Sachbeschaedigung-an-Asylbewerber-Wohnhaus-in-Goessnitz
2016-09-25,Dorsten,Nordrhein-Westfalen,Sonstige Angriffe,Unbekannte am Wochenende ein Hakenkreuz auf eine Asylunterkunft in der Luisenstraße geschmiert.,http://www.radiovest.de/vest/lokalnachrichten/lokalnachrichten/archive/2016/09/26/article/-644f188906.html
2016-09-25,Königsbach-Stein,Baden-Württemberg,Sonstige Angriffe,"Unbekannte haben in der Nacht an einer Asylunterkunft drei Böller gezündet. Laut Polizei blieben die Bewohner*innen unverletzt. Ein Böller explodierte vor der Eingangstüre des Hauses. Ein anderer Knallkörper zündete im Gebäudeinneren, da ihn die Täter durch ein geöffnetes Toilettenfenster warfen. Der Dritte ging auf einem Fenstersims los.",http://www.zeit.de/news/2016-09/27/deutschland-unbekannte-werfen-boeller-auf-fluechtlingsheim-in-baden-wuerttemberg-27170603
2016-09-25,München,Bayern,Sonstige Angriffe,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage mit dem Titel “Übergriffe auf Flüchtlingsunterkünfte” geht hervor, dass die zuständige Polizeidirektion wegen Volksverhetzung ermittelt und diesen Vorfall als “politisch motivierte Kriminalität – rechts” einordnet.",http://dip21.bundestag.de/dip21/btd/18/102/1810213.pdf
2016-09-25,München,Bayern,Sonstige Angriffe,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage zu Übergriffen auf Asylsuchende und ihre Unterkünfte geht hervor, dass die zuständige Polizeidirektion in zwei Fällen wegen Volksverhetzung ermittelt und diesen Vorfall als “politisch motivierte Kriminalität – rechts” einordnet.
	 ",http://dip21.bundestag.de/dip21/btd/18/112/1811298.pdf
2016-09-25,Schwedt,Brandenburg,Sonstige Angriffe,"Vier Jugendliche schossen am frühen Morgen gegen 4.15 Uhr eine Silvesterrakete gezielt auf den Eingang einer Asylunterkunft. Das Geschoss prallte an der Fassade ab. Nur zehn Minuten später zündeten sie erneut eine Rakete, die das Gebäude verfehlte. Es wurde niemand verletzt.",https://polizei.brandenburg.de/pressemeldung/silvesterraketen-gegen-das-asylbewerberh/395000
2016-09-25,Demmin,Mecklenburg-Vorpommern,Tätlicher Übergriff/Körperverletzung,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage zu Übergriffen auf Asylsuchende und ihre Unterkünfte geht hervor, dass die zuständige Polizeidirektion wegen Körperverletzung ermittelt und diesen Vorfall als “politisch motivierte Kriminalität – rechts” einordnet. Wie viele Verletzte es gab, ist den Angaben nicht zu entnehmen.
	 ",http://dip21.bundestag.de/dip21/btd/18/112/1811298.pdf
2016-09-25,Köthen,Sachsen-Anhalt,Sonstige Angriffe,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage mit dem Titel “Übergriffe auf Flüchtlingsunterkünfte” geht hervor, dass die zuständige Polizeidirektion wegen einer Beleidigung ermittelt und diesen Vorfall als “politisch motivierte Kriminalität – rechts” einordnet.",http://dip21.bundestag.de/dip21/btd/18/102/1810213.pdf
2016-09-26,Sandesneben,Schleswig-Holstein,Sonstige Angriffe,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage zu Übergriffen auf Asylsuchende und ihre Unterkünfte geht hervor, dass die zuständige Polizeidirektion wegen Volksverhetzung ermittelt und diesen Vorfall als “politisch motivierte Kriminalität – rechts” einordnet.
	 ",http://dip21.bundestag.de/dip21/btd/18/112/1811298.pdf
2016-09-26,Norderstedt,Schleswig-Holstein,Tätlicher Übergriff/Körperverletzung,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage zu Übergriffen auf Asylsuchende und ihre Unterkünfte geht hervor, dass die zuständige Polizeidirektion wegen Körperverletzung ermittelt und diesen Vorfall als “politisch motivierte Kriminalität – rechts” einordnet. Wie viele Verletzte es gab, ist den Angaben nicht zu entnehmen.
	 ",http://dip21.bundestag.de/dip21/btd/18/112/1811298.pdf
2016-09-26,Warburg,Nordrhein-Westfalen,Tätlicher Übergriff/Körperverletzung,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage mit dem Titel “Übergriffe auf Flüchtlingsunterkünfte” geht hervor, dass die zuständige Polizeidirektion wegen Körperverletzung ermittelt und diesen Vorfall als “politisch motivierte Kriminalität – rechts” einordnet. Wie viele Verletzte es gab, ist den Angaben nicht zu entnehmen.",http://dip21.bundestag.de/dip21/btd/18/102/1810213.pdf
2016-09-26,Uhingen,Baden-Württemberg,Sonstige Angriffe,"Unbekannte haben in der Nacht mit roter Schrift die Parole „Asylflut stoppen“ auf eine Asylunterkunft geschmiert. Seit einigen Tagen tauchen in der Stadt auch Aufkleber im Din A3-Format mit derselben Aufschrift auf. Die Aufkleber stammen von der rechtsradikalen Splitterpartei ""Der III. Weg"".","http://www.swp.de/geislingen/lokales/landkreis_gp/Rechtsextreme-Schmiererei-an-Fluechtlingskunterkunft;art1223096,4025901"
2016-09-26,Mühldorf am Inn,Bayern,Sonstige Angriffe,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage zu Übergriffen auf Asylsuchende und ihre Unterkünfte geht hervor, dass die zuständige Polizeidirektion wegen Volksverhetzung ermittelt und diesen Vorfall als “politisch motivierte Kriminalität – rechts” einordnet.
	 ",http://dip21.bundestag.de/dip21/btd/18/112/1811298.pdf
2016-09-26,"Blankenburg, Berlin",Berlin,Sonstige Angriffe,"Vor einer Asylunterkunft hat ein Unbekannter am Abend einen 31-Jährigen, der als ehrenamtlicher Helfer in der Unterkunft arbeitet, rassistisch beleidigt und mit einem Schlagstock angegriffen. Wie die Polizei mitteilte, wehrte der 31-Jährige die Schläge mit einem Fahrrad ab, das er wie einen Schild vor den Körper hielt. Er blieb unverletzt.",https://www.neues-deutschland.de/artikel/1026897.fluechtlingshelfer-in-berlin-attackiert.html
2016-09-26,Cottbus,Brandenburg,Sonstige Angriffe,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage zu Übergriffen auf Asylsuchende und ihre Unterkünfte geht hervor, dass die zuständige Polizeidirektion wegen Sachbeschädigung ermittelt und diesen Vorfall als “politisch motivierte Kriminalität – rechts” einordnet.
	 ",http://dip21.bundestag.de/dip21/btd/18/112/1811298.pdf
2016-09-26,Leipzig,Sachsen,Tätlicher Übergriff/Körperverletzung,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage zu Übergriffen auf Asylsuchende und ihre Unterkünfte geht hervor, dass die zuständige Polizeidirektion wegen gefährlicher Körperverletzung ermittelt und diesen Vorfall als “politisch motivierte Kriminalität – rechts” einordnet. Wie viele Verletzte es gab, ist den Angaben nicht zu entnehmen.
	 ",http://dip21.bundestag.de/dip21/btd/18/112/1811298.pdf
2016-09-26,Halle (Saale),Sachsen-Anhalt,Sonstige Angriffe,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage mit dem Titel “Übergriffe auf Flüchtlingsunterkünfte” geht hervor, dass die zuständige Polizeidirektion wegen Verwendens von Kennzeichen verfassungswidriger Organisationen an einer Asylunterkunft ermittelt und diesen Vorfall als “politisch motivierte Kriminalität – rechts” einordnet.",http://dip21.bundestag.de/dip21/btd/18/102/1810213.pdf
2016-09-27,Elmshorn,Schleswig-Holstein,Sonstige Angriffe,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage zu Übergriffen auf Asylsuchende und ihre Unterkünfte geht hervor, dass die zuständige Polizeidirektion wegen einer Beleidigung ermittelt und diesen Vorfall als “politisch motivierte Kriminalität – rechts” einordnet.
	 ",http://dip21.bundestag.de/dip21/btd/18/112/1811298.pdf
2016-09-27,Rotenburg,Schleswig-Holstein,Tätlicher Übergriff/Körperverletzung,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage zu Übergriffen auf Asylsuchende und ihre Unterkünfte geht hervor, dass die zuständige Polizeidirektion wegen gefährlicher Körperverletzung ermittelt und diesen Vorfall als “politisch motivierte Kriminalität – rechts” einordnet. Wie viele Verletzte es gab, ist den Angaben nicht zu entnehmen.
	 ",http://dip21.bundestag.de/dip21/btd/18/112/1811298.pdf
2016-09-27,Rotenburg an der Wümme,Niedersachsen,Sonstige Angriffe,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage mit dem Titel “Übergriffe auf Flüchtlingsunterkünfte” geht hervor, dass die zuständige Polizeidirektion wegen Volksverhetzung ermittelt und diesen Vorfall als “politisch motivierte Kriminalität – rechts” einordnet.",http://dip21.bundestag.de/dip21/btd/18/102/1810213.pdf
2016-09-27,Kreuzau,Nordrhein-Westfalen,Sonstige Angriffe,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage mit dem Titel “Übergriffe auf Flüchtlingsunterkünfte” geht hervor, dass die zuständige Polizeidirektion wegen einer Beleidiung ermittelt und diesen Vorfall als “politisch motivierte Kriminalität – rechts” einordnet.",http://dip21.bundestag.de/dip21/btd/18/102/1810213.pdf
2016-09-27,Lübbecke,Nordrhein-Westfalen,Sonstige Angriffe,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage mit dem Titel “Übergriffe auf Flüchtlingsunterkünfte” geht hervor, dass die zuständige Polizeidirektion wegen Volksverhetzung ermittelt und diesen Vorfall als “politisch motivierte Kriminalität – rechts” einordnet.",http://dip21.bundestag.de/dip21/btd/18/102/1810213.pdf
2016-09-27,Stuttgart,Baden-Württemberg,Sonstige Angriffe,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage zu Übergriffen auf Asylsuchende und ihre Unterkünfte geht hervor, dass die zuständige Polizeidirektion wegen Volksverhetzung ermittelt und diesen Vorfall als “politisch motivierte Kriminalität – rechts” einordnet.
	 ",http://dip21.bundestag.de/dip21/btd/18/112/1811298.pdf
2016-09-27,Alzenau in Unterfranken,Bayern,Sonstige Angriffe,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage zu Übergriffen auf Asylsuchende und ihre Unterkünfte geht hervor, dass die zuständige Polizeidirektion wegen Volksverhetzung ermittelt und diesen Vorfall als “politisch motivierte Kriminalität – rechts” einordnet.
	 ",http://dip21.bundestag.de/dip21/btd/18/112/1811298.pdf
2016-09-27,Potsdam,Brandenburg,Tätlicher Übergriff/Körperverletzung,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage zu Übergriffen auf Asylsuchende und ihre Unterkünfte geht hervor, dass die zuständige Polizeidirektion wegen gefährlicher Körperverletzung ermittelt und diesen Vorfall als “politisch motivierte Kriminalität – rechts” einordnet. Wie viele Verletzte es gab, ist den Angaben nicht zu entnehmen.
	 ",http://dip21.bundestag.de/dip21/btd/18/112/1811298.pdf
2016-09-27,Chemnitz,Sachsen,Sonstige Angriffe,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage mit dem Titel “Übergriffe auf Flüchtlingsunterkünfte” geht hervor, dass die zuständige Polizeidirektion wegen Volksverhetzung ermittelt und diesen Vorfall als “politisch motivierte Kriminalität – rechts” einordnet.",http://dip21.bundestag.de/dip21/btd/18/102/1810213.pdf
2016-09-28,Buchholz in der Nordheide,Niedersachsen,Sonstige Angriffe,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage zu Übergriffen auf Asylsuchende und ihre Unterkünfte geht hervor, dass die zuständige Polizeidirektion wegen Volksverhetzung ermittelt und diesen Vorfall als “politisch motivierte Kriminalität – rechts” einordnet.
	 ",http://dip21.bundestag.de/dip21/btd/18/112/1811298.pdf
2016-09-28,Oberhausen,Nordrhein-Westfalen,Kundgebung/Demo,"Im Anschluss an eine PEGIDA-Demonstration mussten Mitarbeiter des Sicherheitsdienstes der Deutschen Bahn einen versuchten Angriff von vier Rechten auf linke Gegner*innen verhindern. Die vier Rechten trafen in einem Personentunnel des Hauptbahnhofs auf die vier laut Polizei Linken, darunter eine Frau. Zielgerichtet seien die Rechten auf sie zugekommen und hätten mit ihren Fahnenstangen zum Schlag ausgeholt. Der Sicherheitsdienst konnte Schlimmeres verhindern. Die Angegriffenen flüchteten sich in den Schutz der Bundespolizei.",http://www.presseportal.de/blaulicht/pm/70116/3443615
2016-09-28,Alzenau in Unterfranken,Bayern,Sonstige Angriffe,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage zu Übergriffen auf Asylsuchende und ihre Unterkünfte geht hervor, dass die zuständige Polizeidirektion wegen Bedrohung ermittelt und diesen Vorfall als “politisch motivierte Kriminalität – rechts” einordnet.
	 ",http://dip21.bundestag.de/dip21/btd/18/112/1811298.pdf
